machineId,n_running_rows,LR_R2,LR_RMSE,RF_R2,RF_RMSE,RF_MAPE
1657,43961,0.8837049410338451,113.93541530008869,0.9778435143661491,49.70867352248675,33.58654299131997
1658,2880,-0.002962791254338937,32.06503260870592,-0.0034200872302079465,32.072563563859006,76.87444557477501
1659,2880,-0.004589292434038628,31.953922977870263,-0.009741319722077747,32.035520570524,75.61073393928793
1660,12160,0.9250456618565434,65.72890064577153,0.9393410135774068,59.15443632747288,4.548037864098079
1661,26909,0.9125570386696443,123.47058780218757,0.9895895360807592,42.60277236079306,49.826557875038205
