machineId,n_clean,n_running,Model_A_LR_Test_R2,Model_A_LR_CV_R2,Model_A_RMSE,Model_A_MAPE,Model_B_LR_Test_R2,Model_B_LR_CV_R2,Model_B_RMSE,Model_B_MAPE,Model_C_RF_Test_R2,Model_C_RF_CV_R2,Model_C_RMSE,Model_C_MAPE,tier_1_cleared,is_discrete,threshold_kw
2821,2880,2873,0.19101532104404995,0.1315312100258936,55.969883107471034,108.69450253178388,0.1900578327444401,0.13059555865204028,56.00299539128506,108.56604175486791,0.7071843184250899,0.4538873429728749,33.67296951854899,80.30702784784954,True,False,10.0
2828,2880,2839,0.21672309828485192,0.08390476642206483,66.13086961738276,117.5326528343239,0.21176395592969033,0.0826407135305269,66.3398857030518,117.66176264812836,0.8197661693911911,0.2923349096629859,31.722304560346902,73.34299846770207,True,False,10.0
2831,2880,2833,0.21004430404241092,-0.06421080307764157,48.517446045053475,74.85592877596648,0.21251397790417814,-0.06108894124923081,48.441545543885226,74.96264943356421,0.624205100770581,0.1792640441965831,33.463549473012094,62.82389412209993,True,False,10.0
